customer_id,bureau_agency,refresh_cycle,bureau_score,score_delta_vs_previous,total_tradelines,secured_tradelines,unsecured_tradelines,total_outstanding,recent_enquiries_3m,max_dpd_12m,number_of_defaults,credit_utilisation_pct,new_accounts_opened_3m,bureau_pull_date,load_date
2000340,Equifax,H2-2024,824,31.0,2,0,6,16345541.25,2,0,0,1.77,2,2024-03-13,2024-12-31
2000341,CRIF Highmark,H1-2023,759,,15,8,7,15628578.41,7,0,0,8.56,1,2023-05-31,2024-12-31
2000341,CRIF Highmark,H2-2023,788,35.0,4,2,7,4372808.93,1,60,0,60.26,1,2024-10-20,2024-12-31
2000341,Experian,H1-2024,786,33.0,9,0,4,2201795.49,3,0,0,61.46,0,2024-06-01,2024-12-31
2000341,Experian,H2-2024,768,15.0,3,5,6,14805126.56,5,0,0,12.35,4,2024-05-18,2024-12-31
2000342,Experian,H1-2023,450,,7,2,7,15928258.88,1,30,1,80.38,3,2023-06-28,2024-12-31
2000342,Experian,H2-2023,432,-22.0,9,3,0,6029658.84,6,60,1,14.47,4,2024-05-29,2024-12-31
2000342,Experian,H1-2024,456,2.0,8,8,3,10573369.81,1,30,0,91.71,3,2023-06-30,2024-12-31
2000342,Equifax,H2-2024,444,-10.0,11,0,2,1510330.79,4,1,1,96.44,3,2023-04-14,2024-12-31
2000343,Experian,H1-2023,523,,5,2,6,2521793.14,8,90,0,18.07,4,2023-09-20,2024-12-31
2000343,Experian,H2-2023,473,-12.0,3,7,1,18083474.48,1,0,0,89.37,2,2024-05-17,2024-12-31
2000343,CIBIL TransUnion,H1-2024,511,26.0,5,8,1,16960074.39,0,0,0,69.56,2,2023-01-13,2024-12-31
2000343,Experian,H2-2024,487,2.0,8,1,4,268996.4,1,1,0,69.4,0,2023-12-23,2024-12-31
2000344,Experian,H1-2023,846,,9,0,4,619430.84,4,0,0,37.45,1,2024-02-24,2024-12-31
2000344,Equifax,H2-2023,835,0.0,7,0,6,9793170.33,2,0,0,89.75,1,2023-10-30,2024-12-31
2000344,CIBIL TransUnion,H1-2024,842,7.0,10,6,6,4805990.9,5,1,1,36.18,0,2024-11-02,2024-12-31
2000344,CRIF Highmark,H2-2024,820,-15.0,15,6,4,14766391.81,7,0,2,22.81,1,2024-09-19,2024-12-31
2000345,CIBIL TransUnion,H1-2023,669,,8,4,6,3242845.09,8,0,0,5.51,2,2023-01-05,2024-12-31
2000345,Experian,H2-2023,721,13.0,15,5,7,9891231.42,6,0,0,43.64,4,2024-07-19,2024-12-31
2000345,Equifax,H1-2024,723,15.0,11,0,5,17033530.92,3,0,0,3.36,2,2023-03-26,2024-12-31
2000345,CIBIL TransUnion,H2-2024,708,0.0,1,6,1,18082945.67,5,0,0,93.0,2,2024-04-04,2024-12-31
2000346,Experian,H1-2023,628,,5,1,2,1278544.02,4,0,0,31.85,2,2023-12-14,2024-12-31
2000346,Equifax,H2-2023,614,22.0,7,0,5,8412404.17,0,0,0,97.04,0,2023-05-03,2024-12-31
2000346,Experian,H1-2024,616,24.0,11,4,2,19971252.24,5,30,0,37.44,1,2023-06-16,2024-12-31
2000346,CIBIL TransUnion,H2-2024,569,-23.0,7,1,4,13642433.84,1,0,1,47.61,0,2023-10-21,2024-12-31
2000347,Experian,H1-2023,844,,15,1,4,16666937.03,2,0,0,69.91,1,2024-10-24,2024-12-31
2000347,Experian,H2-2023,876,24.0,12,4,6,3760020.24,5,0,0,68.02,3,2023-11-18,2024-12-31
2000347,Experian,H1-2024,845,-7.0,11,7,2,18541135.73,5,60,0,66.07,2,2023-06-29,2024-12-31
2000347,CIBIL TransUnion,H2-2024,824,-28.0,12,1,6,11656597.23,7,1,0,87.57,3,2024-01-15,2024-12-31
2000348,CIBIL TransUnion,H1-2023,655,,12,8,0,857285.11,4,0,0,33.03,3,2024-06-19,2024-12-31
2000348,CIBIL TransUnion,H2-2023,657,-4.0,9,6,0,6335047.36,0,90,0,0.18,2,2024-07-29,2024-12-31
2000348,CIBIL TransUnion,H1-2024,656,-5.0,4,6,5,8362536.4,5,60,0,40.96,3,2023-09-03,2024-12-31
2000348,CIBIL TransUnion,H2-2024,646,-15.0,12,8,0,3277039.22,5,0,0,10.2,3,2024-04-04,2024-12-31
2000349,CRIF Highmark,H1-2023,420,,6,1,4,14548300.71,4,90,0,85.12,1,2023-11-19,2024-12-31
2000349,CIBIL TransUnion,H2-2023,376,-31.0,5,8,2,15191346.33,0,0,0,28.67,2,2024-03-19,2024-12-31
2000349,CRIF Highmark,H1-2024,444,37.0,7,2,6,5869525.51,8,0,2,19.95,0,2023-04-18,2024-12-31
2000349,Experian,H2-2024,390,-17.0,13,1,5,12517213.95,6,0,0,47.54,2,2024-01-02,2024-12-31
2000350,CRIF Highmark,H1-2023,867,,13,0,6,5607362.03,6,1,1,77.68,3,2024-03-16,2024-12-31
2000350,CRIF Highmark,H2-2023,885,4.0,11,0,1,14419658.01,2,0,0,70.66,1,2023-08-22,2024-12-31
2000350,CRIF Highmark,H1-2024,900,39.0,8,2,7,19891307.5,0,90,1,83.23,0,2024-01-25,2024-12-31
2000350,Equifax,H2-2024,900,30.0,1,6,1,17142931.43,7,1,1,23.78,3,2023-03-22,2024-12-31
2000351,CIBIL TransUnion,H1-2023,843,,7,2,3,15539991.62,0,0,1,11.23,3,2024-05-31,2024-12-31
2000351,Experian,H2-2023,767,-39.0,2,4,1,19592275.6,3,1,0,75.34,4,2023-05-31,2024-12-31
2000351,CIBIL TransUnion,H1-2024,820,14.0,11,2,6,5256162.58,0,0,0,54.78,0,2024-10-09,2024-12-31
2000351,Experian,H2-2024,820,14.0,4,1,5,13280415.54,6,1,0,17.03,2,2023-06-23,2024-12-31
2000352,CRIF Highmark,H1-2023,779,,2,2,1,1975668.22,3,90,0,51.76,0,2023-06-13,2024-12-31
2000352,CIBIL TransUnion,H2-2023,835,17.0,9,3,7,19113413.2,1,1,0,19.65,2,2024-05-28,2024-12-31
2000352,CIBIL TransUnion,H1-2024,835,17.0,4,4,0,13780091.19,3,0,1,65.57,0,2023-08-04,2024-12-31
2000352,Equifax,H2-2024,814,-4.0,6,2,2,15039870.28,5,30,0,69.92,2,2023-01-06,2024-12-31
2000353,CRIF Highmark,H1-2023,750,,5,4,1,5707683.44,2,0,0,93.96,4,2024-12-15,2024-12-31
2000353,Equifax,H2-2023,752,-33.0,8,4,1,15503846.77,3,1,1,64.8,2,2023-11-05,2024-12-31
2000353,CRIF Highmark,H1-2024,750,-35.0,5,1,2,8149211.42,8,0,1,33.69,3,2024-08-10,2024-12-31
2000353,CIBIL TransUnion,H2-2024,816,31.0,5,8,7,1521408.55,0,90,0,70.96,3,2023-07-10,2024-12-31
2000354,CIBIL TransUnion,H1-2023,536,,5,6,5,15281479.88,2,1,1,62.1,3,2023-09-01,2024-12-31
2000354,CRIF Highmark,H2-2023,504,-31.0,8,7,1,10437629.68,3,0,0,16.04,1,2024-02-25,2024-12-31
2000354,Experian,H1-2024,559,24.0,15,4,2,4304392.14,1,60,1,42.56,0,2023-02-17,2024-12-31
2000354,CRIF Highmark,H2-2024,539,4.0,13,4,4,17298927.21,3,0,0,15.46,4,2023-01-06,2024-12-31
2000355,CRIF Highmark,H1-2023,724,,7,8,4,119103.46,7,0,0,74.04,4,2023-09-02,2024-12-31
2000355,CRIF Highmark,H2-2023,763,25.0,14,7,3,2464014.42,8,0,0,53.77,0,2023-03-19,2024-12-31
2000355,Experian,H1-2024,711,-27.0,3,7,5,12556888.54,2,0,1,15.96,0,2023-05-12,2024-12-31
2000355,Experian,H2-2024,747,9.0,5,0,2,13626699.65,0,0,1,67.43,1,2023-10-29,2024-12-31
2000356,CRIF Highmark,H1-2023,820,,14,2,4,11781704.18,8,0,0,36.13,0,2023-05-25,2024-12-31
2000356,Experian,H2-2023,748,-34.0,4,1,5,6049575.97,3,0,0,35.48,1,2024-04-15,2024-12-31
2000356,CRIF Highmark,H1-2024,814,32.0,13,0,3,6436351.14,1,30,1,49.64,0,2023-09-25,2024-12-31
2000356,Equifax,H2-2024,743,-39.0,5,4,5,12747094.21,7,0,1,95.0,0,2024-02-25,2024-12-31
2000357,CRIF Highmark,H1-2023,665,,15,3,3,117470.08,6,0,0,91.74,1,2023-04-05,2024-12-31
2000357,CRIF Highmark,H2-2023,623,-22.0,2,3,7,1671061.72,4,0,0,81.09,2,2024-07-29,2024-12-31
2000357,Experian,H1-2024,663,18.0,6,7,0,821443.77,0,30,0,87.64,3,2024-08-14,2024-12-31
2000357,CRIF Highmark,H2-2024,615,-30.0,15,4,1,11215934.37,8,0,2,95.44,2,2024-07-19,2024-12-31
2000358,Experian,H1-2023,900,,2,4,6,16247621.78,1,0,0,48.74,2,2023-07-18,2024-12-31
2000358,Equifax,H2-2023,855,-31.0,11,3,0,13207005.68,1,60,0,6.38,0,2024-02-06,2024-12-31
2000358,Experian,H1-2024,888,2.0,9,5,2,8971784.41,7,1,0,92.12,4,2024-05-15,2024-12-31
2000358,Equifax,H2-2024,889,3.0,13,5,1,14562874.16,2,1,0,27.81,4,2024-12-05,2024-12-31
2000359,CRIF Highmark,H1-2023,475,,1,3,4,8083781.15,7,0,0,84.81,2,2024-12-14,2024-12-31
2000359,CIBIL TransUnion,H2-2023,466,15.0,10,3,6,13296010.83,6,60,0,36.38,0,2023-10-01,2024-12-31
2000359,CRIF Highmark,H1-2024,432,-19.0,9,7,7,15229699.03,1,0,0,51.03,3,2023-04-30,2024-12-31
2000359,CIBIL TransUnion,H2-2024,436,-15.0,7,8,1,16416154.48,3,0,0,80.0,3,2024-06-07,2024-12-31
2000360,Equifax,H1-2023,639,,7,6,5,9111512.33,0,0,0,63.15,1,2023-02-17,2024-12-31
2000360,CIBIL TransUnion,H2-2023,656,24.0,4,3,2,5666747.26,2,0,0,0.46,0,2023-07-31,2024-12-31
2000360,Equifax,H1-2024,622,-10.0,9,5,3,7813524.83,1,0,1,58.33,3,2024-04-13,2024-12-31
2000360,CRIF Highmark,H2-2024,646,14.0,5,6,7,1659209.26,4,30,0,9.1,2,2023-02-12,2024-12-31
2000361,Experian,H1-2023,351,,15,7,0,15992228.39,1,0,0,31.57,3,2024-05-04,2024-12-31
2000361,Equifax,H2-2023,320,2.0,7,2,4,19972491.12,6,0,0,73.06,4,2023-07-31,2024-12-31
2000361,CRIF Highmark,H1-2024,351,33.0,8,7,5,13715621.8,7,0,0,90.89,2,2023-01-17,2024-12-31
2000361,CIBIL TransUnion,H2-2024,337,19.0,5,1,1,8686181.48,1,0,0,60.14,1,2024-06-21,2024-12-31
2000362,Experian,H1-2023,801,,13,1,4,18744646.62,0,0,0,44.74,2,2024-03-01,2024-12-31
2000362,Experian,H2-2023,793,-29.0,3,0,6,8585675.91,7,0,0,68.27,3,2023-12-15,2024-12-31
2000362,Equifax,H1-2024,783,-39.0,11,6,7,7675744.65,5,0,1,5.24,3,2023-05-17,2024-12-31
2000362,CRIF Highmark,H2-2024,809,-13.0,11,4,7,6115146.51,3,0,0,1.08,3,2024-05-07,2024-12-31
2000363,Equifax,H1-2023,637,,12,6,2,3993133.35,1,0,1,70.7,4,2023-06-11,2024-12-31
2000363,Experian,H2-2023,648,-19.0,5,8,4,15801721.12,8,0,1,31.92,1,2024-03-30,2024-12-31
2000363,CIBIL TransUnion,H1-2024,685,18.0,14,1,3,1505626.34,1,1,0,50.07,4,2023-06-02,2024-12-31
2000363,Equifax,H2-2024,657,-10.0,6,1,3,7113754.48,2,0,0,22.22,0,2024-11-12,2024-12-31
2000364,Equifax,H1-2023,756,,1,3,0,12213934.33,7,30,2,46.3,2,2023-03-06,2024-12-31
2000364,Equifax,H2-2023,715,-2.0,4,8,5,3581287.04,3,0,1,25.09,3,2023-01-22,2024-12-31
2000364,CRIF Highmark,H1-2024,751,34.0,4,6,7,11524189.9,3,0,0,56.66,3,2023-10-09,2024-12-31
2000364,Experian,H2-2024,696,-21.0,4,1,4,5845648.73,0,0,0,17.91,2,2024-06-12,2024-12-31
2000365,Experian,H1-2023,479,,12,7,2,9571453.56,1,1,1,18.21,3,2023-10-30,2024-12-31
2000365,Equifax,H2-2023,545,33.0,7,1,7,6333418.41,8,0,0,20.47,3,2024-03-14,2024-12-31
2000365,Experian,H1-2024,489,-23.0,1,6,3,3985050.23,0,0,0,18.32,3,2023-12-15,2024-12-31
2000365,Equifax,H2-2024,548,36.0,15,5,4,16129060.11,5,0,0,98.99,3,2024-08-17,2024-12-31
2000366,CIBIL TransUnion,H1-2023,492,,13,5,3,722734.17,8,1,0,43.53,2,2024-05-03,2024-12-31
2000366,CRIF Highmark,H2-2023,501,40.0,3,3,0,9166836.28,4,0,0,60.71,1,2023-02-18,2024-12-31
2000366,CIBIL TransUnion,H1-2024,465,4.0,15,2,2,577592.76,3,60,0,45.22,4,2023-03-31,2024-12-31
2000366,Experian,H2-2024,465,4.0,2,8,1,7530063.18,7,30,0,87.55,2,2024-10-08,2024-12-31
2000367,Equifax,H1-2023,882,,7,4,1,18361267.05,7,0,1,98.3,4,2024-01-28,2024-12-31
2000367,Experian,H2-2023,874,9.0,2,6,4,10585235.79,5,1,0,23.1,0,2023-03-01,2024-12-31
2000367,CRIF Highmark,H1-2024,856,-9.0,5,8,7,1985698.55,4,0,2,67.75,0,2023-05-25,2024-12-31
2000367,CIBIL TransUnion,H2-2024,832,-33.0,13,5,3,4890126.01,6,0,0,82.35,3,2024-08-07,2024-12-31
2000368,Equifax,H1-2023,837,,9,1,4,11278836.05,6,0,0,0.05,0,2024-05-04,2024-12-31
2000368,Experian,H2-2023,823,-5.0,14,8,3,9256634.8,7,0,0,2.77,4,2023-09-23,2024-12-31
2000368,CIBIL TransUnion,H1-2024,849,21.0,15,7,7,8999429.3,0,0,1,80.53,1,2024-04-20,2024-12-31
2000368,Equifax,H2-2024,836,8.0,10,5,3,14684972.44,4,1,0,46.72,2,2023-11-09,2024-12-31
2000369,CIBIL TransUnion,H1-2023,818,,4,2,0,11016888.34,4,0,1,51.58,0,2024-07-22,2024-12-31
2000369,Equifax,H2-2023,841,11.0,3,2,3,18494146.82,6,0,2,69.41,4,2024-03-05,2024-12-31
2000369,Equifax,H1-2024,810,-20.0,13,8,7,19917061.23,4,30,0,93.71,2,2024-06-14,2024-12-31
2000369,CIBIL TransUnion,H2-2024,846,16.0,3,6,3,19876989.09,4,0,0,45.82,2,2023-08-07,2024-12-31
2000370,CIBIL TransUnion,H1-2023,670,,11,4,0,10198499.59,8,1,2,24.28,0,2024-07-19,2024-12-31
2000370,Experian,H2-2023,684,35.0,10,0,1,6465752.24,4,0,1,6.95,2,2023-01-14,2024-12-31
2000370,Equifax,H1-2024,622,-27.0,3,5,0,4275793.59,0,1,0,26.48,3,2023-09-16,2024-12-31
2000370,CRIF Highmark,H2-2024,621,-28.0,14,3,1,13433179.44,5,0,0,95.27,2,2024-12-16,2024-12-31
2000371,CRIF Highmark,H1-2023,817,,11,2,6,10571714.95,1,1,1,28.95,2,2023-12-16,2024-12-31
2000371,CRIF Highmark,H2-2023,777,-31.0,15,4,0,8247077.65,6,0,2,83.63,0,2023-03-27,2024-12-31
2000371,CIBIL TransUnion,H1-2024,804,-4.0,2,0,4,17510529.39,5,0,1,6.44,4,2024-08-16,2024-12-31
2000371,Equifax,H2-2024,808,0.0,15,7,1,13596819.86,4,0,0,22.1,1,2023-06-02,2024-12-31
2000372,Experian,H1-2023,610,,4,7,1,10615004.75,2,0,0,86.42,1,2024-03-14,2024-12-31
2000372,Equifax,H2-2023,604,10.0,3,8,2,16075123.91,4,60,0,65.87,1,2023-06-01,2024-12-31
2000372,Experian,H1-2024,586,-8.0,1,4,6,10135111.11,6,90,0,28.17,0,2024-12-24,2024-12-31
2000372,Experian,H2-2024,578,-16.0,14,2,0,17723794.11,7,0,0,25.32,2,2024-01-25,2024-12-31
2000373,Experian,H1-2023,673,,9,4,1,16887426.22,5,1,1,71.92,4,2023-05-14,2024-12-31
2000373,Experian,H2-2023,702,34.0,13,2,1,19444515.45,2,0,0,69.2,3,2023-09-25,2024-12-31
2000373,CRIF Highmark,H1-2024,636,-32.0,14,3,1,18903089.06,1,30,0,52.66,3,2024-07-05,2024-12-31
2000373,Equifax,H2-2024,656,-12.0,7,1,4,7011812.06,4,0,0,31.53,1,2023-11-01,2024-12-31
2000374,CRIF Highmark,H1-2023,791,,9,0,1,9766614.27,0,0,0,88.56,4,2024-04-26,2024-12-31
2000374,CIBIL TransUnion,H2-2023,763,-39.0,13,4,0,10868060.88,5,0,0,47.61,3,2024-01-02,2024-12-31
2000374,Equifax,H1-2024,770,-32.0,14,6,5,5535972.18,0,0,0,53.22,1,2023-04-18,2024-12-31
2000374,Equifax,H2-2024,799,-3.0,8,6,1,18988773.39,0,0,2,35.49,2,2023-10-31,2024-12-31
2000375,Equifax,H1-2023,847,,9,4,1,4503090.51,2,0,0,6.26,4,2023-08-29,2024-12-31
2000375,Equifax,H2-2023,818,-18.0,9,6,4,19533344.24,7,60,0,82.78,3,2023-02-07,2024-12-31
2000375,CRIF Highmark,H1-2024,810,-26.0,11,3,4,4396971.59,6,0,0,7.97,1,2024-11-11,2024-12-31
2000375,CRIF Highmark,H2-2024,812,-24.0,5,7,3,1377744.47,8,0,0,13.84,2,2023-05-17,2024-12-31
2000376,Experian,H1-2023,514,,13,8,1,10829527.51,5,0,0,75.93,2,2024-04-05,2024-12-31
2000376,CRIF Highmark,H2-2023,463,-28.0,6,2,6,1864075.04,4,60,2,4.03,4,2024-05-29,2024-12-31
2000376,CRIF Highmark,H1-2024,473,-18.0,14,3,0,9227235.3,2,0,0,1.93,1,2023-09-16,2024-12-31
2000376,CIBIL TransUnion,H2-2024,473,-18.0,13,2,6,15932554.79,4,1,1,81.68,3,2023-01-24,2024-12-31
2000377,Equifax,H1-2023,693,,2,4,1,3341028.11,0,30,2,22.47,2,2023-11-26,2024-12-31
2000377,Experian,H2-2023,653,-14.0,2,6,1,7083044.09,0,0,0,16.25,1,2023-08-01,2024-12-31
2000377,CRIF Highmark,H1-2024,683,16.0,10,6,4,5321526.35,3,1,0,9.24,0,2024-08-23,2024-12-31
2000377,Experian,H2-2024,643,-24.0,11,7,1,9719738.19,0,0,0,0.67,0,2024-08-17,2024-12-31
2000378,Experian,H1-2023,748,,2,6,4,1186747.47,6,0,0,4.0,2,2024-11-01,2024-12-31
2000378,Equifax,H2-2023,697,-12.0,12,2,6,11715424.97,4,0,0,13.49,3,2023-01-26,2024-12-31
2000378,Experian,H1-2024,707,-2.0,13,1,7,11688049.67,3,0,0,20.7,0,2023-05-06,2024-12-31
2000378,Experian,H2-2024,675,-34.0,9,7,1,18388828.75,2,1,2,38.95,2,2024-12-05,2024-12-31
2000379,Experian,H1-2023,719,,6,7,2,11596626.82,1,30,1,19.02,3,2024-06-03,2024-12-31
2000379,Experian,H2-2023,745,35.0,10,7,5,19650520.9,8,0,0,74.95,2,2024-10-23,2024-12-31
2000379,Equifax,H1-2024,746,36.0,10,7,4,15110821.34,2,90,1,77.29,3,2023-01-25,2024-12-31
2000379,CRIF Highmark,H2-2024,681,-29.0,10,4,3,5261271.44,3,30,0,89.24,0,2023-10-02,2024-12-31
2000380,CIBIL TransUnion,H1-2023,544,,8,2,3,2155066.24,2,60,0,38.37,1,2023-11-19,2024-12-31
2000380,Experian,H2-2023,487,-29.0,14,0,4,17476914.04,2,0,0,30.19,0,2023-07-08,2024-12-31
2000380,CRIF Highmark,H1-2024,491,-25.0,15,0,0,9221460.61,3,0,1,98.05,0,2024-02-09,2024-12-31
2000380,Experian,H2-2024,545,29.0,9,7,0,335652.06,7,0,0,61.13,3,2023-07-03,2024-12-31
2000381,Equifax,H1-2023,585,,10,2,6,18460329.19,4,0,0,28.89,4,2024-02-26,2024-12-31
2000381,Equifax,H2-2023,635,23.0,15,6,3,7944880.61,3,0,0,69.89,1,2023-07-26,2024-12-31
2000381,Experian,H1-2024,602,-10.0,13,4,6,7703215.93,3,0,0,96.33,4,2023-06-16,2024-12-31
2000381,CIBIL TransUnion,H2-2024,579,-33.0,6,5,0,8739004.81,5,1,0,84.36,4,2024-03-02,2024-12-31
2000382,Experian,H1-2023,615,,11,2,1,6096644.75,6,0,0,60.07,4,2024-12-27,2024-12-31
2000382,CIBIL TransUnion,H2-2023,661,10.0,12,6,5,3320373.62,7,0,0,98.08,0,2023-10-27,2024-12-31
2000382,Experian,H1-2024,622,-29.0,2,4,5,6683294.24,6,0,1,36.3,3,2023-06-03,2024-12-31
2000382,CIBIL TransUnion,H2-2024,617,-34.0,9,0,5,356070.99,8,0,0,62.46,2,2023-06-06,2024-12-31
2000383,Equifax,H1-2023,780,,3,3,1,6507017.84,8,0,0,30.03,1,2024-07-17,2024-12-31
2000383,CRIF Highmark,H2-2023,749,-7.0,4,8,6,8379508.61,1,0,0,85.69,3,2024-09-27,2024-12-31
2000383,Equifax,H1-2024,755,-1.0,1,8,5,5179251.72,1,0,0,73.24,3,2023-03-07,2024-12-31
2000383,Equifax,H2-2024,788,32.0,15,7,2,2147375.01,7,30,2,60.63,0,2023-06-09,2024-12-31
2000384,CRIF Highmark,H1-2023,338,,11,7,6,6258084.52,3,0,0,85.38,0,2023-11-27,2024-12-31
2000384,Experian,H2-2023,315,-15.0,5,3,2,7518729.02,8,0,0,50.61,0,2023-12-26,2024-12-31
2000384,Equifax,H1-2024,300,-39.0,1,0,2,16227886.92,0,60,0,35.4,4,2023-05-23,2024-12-31
2000384,CIBIL TransUnion,H2-2024,358,28.0,11,7,2,9995895.66,5,0,0,14.15,0,2023-12-14,2024-12-31
2000385,CRIF Highmark,H1-2023,783,,10,1,5,641382.16,3,0,1,62.65,3,2023-03-26,2024-12-31
2000385,Experian,H2-2023,738,-19.0,8,0,0,399901.44,7,90,0,42.88,1,2024-04-16,2024-12-31
2000385,Experian,H1-2024,792,35.0,6,8,4,17985969.82,1,0,0,33.64,4,2023-09-15,2024-12-31
2000385,Equifax,H2-2024,791,34.0,13,1,2,2681585.52,8,0,1,66.8,2,2023-02-02,2024-12-31
2000386,CRIF Highmark,H1-2023,333,,15,4,4,1030994.86,0,0,1,52.31,3,2023-02-15,2024-12-31
2000386,Experian,H2-2023,340,-11.0,13,6,7,14484253.59,7,90,0,19.37,1,2024-08-09,2024-12-31
2000386,Experian,H1-2024,328,-23.0,1,3,0,9334738.99,5,0,0,80.09,3,2023-02-27,2024-12-31
2000386,CRIF Highmark,H2-2024,328,-23.0,14,6,0,9440253.06,0,90,0,4.08,4,2023-03-29,2024-12-31
2000387,CIBIL TransUnion,H1-2023,643,,7,0,4,15815897.09,0,0,0,76.37,1,2024-03-04,2024-12-31
2000387,CIBIL TransUnion,H2-2023,666,3.0,1,3,1,7244368.55,8,60,1,20.57,3,2023-04-13,2024-12-31
2000387,Experian,H1-2024,638,-25.0,6,1,3,11796984.73,2,30,2,78.8,3,2024-07-15,2024-12-31
2000387,CRIF Highmark,H2-2024,635,-28.0,3,0,2,8690785.99,8,60,1,70.61,3,2023-04-06,2024-12-31
2000388,CRIF Highmark,H1-2023,691,,13,1,4,427498.43,2,90,0,49.55,0,2023-05-27,2024-12-31
2000388,Equifax,H2-2023,678,-9.0,2,7,3,6772200.25,5,0,0,75.85,2,2024-09-09,2024-12-31
2000388,CRIF Highmark,H1-2024,671,-16.0,7,3,1,14438097.81,1,0,0,35.02,0,2023-11-15,2024-12-31
2000388,CIBIL TransUnion,H2-2024,721,34.0,8,6,5,5929934.63,4,0,0,36.94,1,2023-08-26,2024-12-31
2000389,CRIF Highmark,H1-2023,647,,6,8,6,5395017.93,0,30,0,8.45,3,2024-07-14,2024-12-31
2000389,Equifax,H2-2023,640,-35.0,8,4,3,8225527.34,4,30,0,56.03,2,2023-10-22,2024-12-31
2000389,Experian,H1-2024,686,11.0,6,4,1,6509318.09,0,0,0,43.04,3,2024-04-20,2024-12-31
2000389,Equifax,H2-2024,656,-19.0,4,2,1,13417002.01,6,60,0,34.74,1,2024-02-17,2024-12-31
2000390,Experian,H1-2023,492,,10,0,6,11772127.87,4,1,0,99.06,3,2023-09-15,2024-12-31
2000390,Experian,H2-2023,435,-35.0,6,5,2,16388394.2,8,30,0,66.32,0,2023-08-15,2024-12-31
2000390,Equifax,H1-2024,510,40.0,4,2,4,17241664.72,5,0,0,92.65,1,2023-08-03,2024-12-31
2000390,CIBIL TransUnion,H2-2024,471,1.0,7,6,0,9982587.32,3,0,0,92.03,1,2024-04-20,2024-12-31
2000391,CRIF Highmark,H1-2023,648,,12,8,6,9025219.84,7,90,0,18.52,4,2024-10-30,2024-12-31
2000391,Experian,H2-2023,601,-22.0,13,2,6,9770854.69,7,60,0,48.01,3,2024-05-24,2024-12-31
2000391,Experian,H1-2024,601,-22.0,3,3,2,16965015.02,0,0,0,43.23,0,2024-07-22,2024-12-31
2000391,CIBIL TransUnion,H2-2024,654,31.0,10,5,5,17444581.91,7,0,0,38.51,4,2024-02-28,2024-12-31
2000392,CIBIL TransUnion,H1-2023,418,,2,6,2,17288855.03,0,1,0,72.38,0,2024-09-03,2024-12-31
2000392,Equifax,H2-2023,424,-22.0,14,5,0,18440584.09,4,1,0,85.96,0,2024-06-18,2024-12-31
2000392,Experian,H1-2024,479,33.0,7,1,6,16100952.31,2,0,0,63.97,0,2023-07-01,2024-12-31
2000392,CIBIL TransUnion,H2-2024,457,11.0,7,6,5,4296613.75,4,0,0,6.12,3,2024-11-04,2024-12-31
2000393,CRIF Highmark,H1-2023,600,,1,0,1,17438511.9,5,0,0,47.42,4,2024-08-04,2024-12-31
2000393,CRIF Highmark,H2-2023,635,28.0,6,8,3,945641.54,8,60,1,42.03,2,2023-04-06,2024-12-31
2000393,Equifax,H1-2024,620,13.0,1,7,6,7312189.1,7,60,0,77.59,3,2024-01-12,2024-12-31
2000393,CRIF Highmark,H2-2024,575,-32.0,2,4,5,3413690.06,4,0,0,66.69,0,2024-10-22,2024-12-31
2000394,CIBIL TransUnion,H1-2023,713,,11,5,3,11465882.93,0,0,0,26.84,2,2023-09-24,2024-12-31
2000394,CIBIL TransUnion,H2-2023,719,-27.0,13,7,6,18936123.34,3,0,0,21.84,3,2024-10-11,2024-12-31
2000394,CIBIL TransUnion,H1-2024,710,-36.0,13,6,5,10255520.85,8,1,1,18.06,1,2024-05-12,2024-12-31
2000394,Experian,H2-2024,783,37.0,1,6,3,10756976.46,7,30,0,62.44,3,2023-06-09,2024-12-31
2000395,CIBIL TransUnion,H1-2023,816,,15,0,6,5406494.33,8,30,1,31.06,4,2023-06-03,2024-12-31
2000395,CRIF Highmark,H2-2023,771,-9.0,4,1,6,17350245.52,3,60,0,50.87,4,2024-10-16,2024-12-31
2000395,CRIF Highmark,H1-2024,805,25.0,1,5,2,9560954.63,8,0,2,24.54,2,2023-09-29,2024-12-31
2000395,CRIF Highmark,H2-2024,806,26.0,7,1,4,15648453.55,5,30,0,14.26,2,2023-12-20,2024-12-31
2000396,Experian,H1-2023,766,,13,8,5,19529685.03,3,0,0,89.36,3,2023-11-27,2024-12-31
2000396,Equifax,H2-2023,751,21.0,9,2,4,568349.15,3,0,0,69.27,4,2023-08-03,2024-12-31
2000396,Experian,H1-2024,764,34.0,7,6,0,6631147.71,5,1,0,72.71,1,2024-08-10,2024-12-31
2000396,Equifax,H2-2024,703,-27.0,10,5,0,17162055.14,1,0,0,77.95,2,2023-10-24,2024-12-31
2000397,Equifax,H1-2023,383,,3,0,5,9535143.82,8,0,0,91.58,2,2023-06-07,2024-12-31
2000397,Equifax,H2-2023,400,39.0,15,2,4,12290008.43,7,0,0,8.92,0,2023-06-30,2024-12-31
2000397,CIBIL TransUnion,H1-2024,345,-16.0,6,0,3,4458783.91,0,0,0,76.48,2,2024-12-15,2024-12-31
