loan_id,customer_id,product_code,sanction_amount,interest_rate,tenure_months,sourcing_channel,target_default,max_dpd_ever,max_overdue_amount,total_overdue_amount,total_bounces,total_mob,max_mob,bounce_rate,max_dpd_12m_mob,max_dpd_6m_mob,last_delinq_mob,ever_npa_flag,months_since_last_delinquency,chronic_delinquent,recent_stress_flag,bureau_agency,bureau_score,score_version,total_tradelines,secured_tradelines,unsecured_tradelines,credit_card_tradelines,total_outstanding,total_sanctioned_limit,credit_utilisation_pct,recent_enquiries_3m,recent_enquiries_6m,max_dpd_12m,max_dpd_24m,number_of_defaults,oldest_account_vintage_months,written_off_accounts,suit_filed_flag,wilful_default_flag,bureau_pull_date,load_date_x,ever_dpd90_12m,ever_dpd90_24m,has_writeoff,high_enquiry_flag,long_vintage_flag,unsecured_mix_ratio,enquiry_per_tradeline,bureau_score_band_num,avg_monthly_credit,avg_monthly_debit,avg_eod_balance,min_balance,max_balance,emi_bounce_count,salary_credit_count,salary_flag,inward_cheque_bounce_count,outward_cheque_bounce_count,avg_monthly_emi_outflow,cash_withdrawal_pct,upi_txn_count_monthly,international_txn_flag,gaming_txn_flag,casino_txn_flag,credit_card_payment_flag,statement_start_date,statement_end_date,bank_name,account_type,load_date_y,net_cashflow_ratio,emi_to_income_ratio,balance_to_income_ratio,high_stress_flag,high_cash_flag,application_id,declared_income,employment_type,company_name,company_category,work_experience_years,years_at_current_employer,loan_purpose,requested_amount,requested_tenure,foir,existing_monthly_obligations,co_applicant_flag,co_applicant_income,ltv_ratio,property_value,application_date,application_status,credit_decisioning_model,load_date,income_deviation_pct,mismatch_flag,verified_income,itr_assessed_income,verification_status,employment_risk_rank,high_foir_flag,high_ltv_flag,low_experience,declared_to_verified_ratio,itr_to_declared_ratio,effective_income,loan_to_income_ratio
1000294,2000294,EL,27271438.52,15.5,240,DSA,1,122,1846113.7,38029942.22,19,36,36,0.5277777777777778,60,33,36,0.0,0,1,1,Equifax,749.0,CIBIL V2.0,8,2,4,4,10948762.4,17913287.15,24.71,1,1,1,2,0,98,0,0,0,2024-11-24,2024-12-31,0,0,0,0,1,0.5,0.125,4.0,886787.65,700312.9,311219.01,66479.2,7628499.9,2,2,1,5,3,224002.4,29.16,93,0,0,0,True,2024-01-01,2024-12-31,Yes Bank,Current,2024-12-31,0.21028117610794422,0.2525998191337013,0.350950997118645,1,0,3000294,12667431.23,Self Employed Non-Professional,"Kumer, Sama and Bhatnagar",CAT-C SME,31,15,Education,13358777.04,60,0.3969,418975.29,1,0.0,0.7277,26221697.71,2020-01-21,Sanctioned - Not Disbursed,ML Scorecard v2,2024-12-31,9.57,0,13879707.61,9529736.4,Verified with Discrepancy,4.0,0,0,0,0.9126583632693687,0.752302201367467,12667431.23,1.0545766381081825
1000295,2000295,TL,3023702.39,23.86,240,Digital - Web,1,119,242637.12,5216698.08,21,36,36,0.5833333333333334,90,60,36,0.0,0,1,1,CIBIL TransUnion,666.0,Equifax v5,1,5,6,2,18040301.09,27342790.47,87.78,0,0,0,3,3,211,0,0,0,2024-09-12,2024-12-31,0,0,0,0,1,6.0,0.0,3.0,609660.61,282627.41,424989.17,46620.42,2362228.23,1,0,1,1,0,155848.61,8.71,94,0,0,0,True,2024-01-01,2024-12-31,Axis Bank,Savings,2024-12-31,0.536418450914846,0.2556317522301465,0.6970914030348787,0,0,3000295,5666773.07,Self Employed Non-Professional,Mishra Inc,CAT-C SME,4,11,Debt Consolidation,12927496.68,84,0.4799,226623.7,0,0.0,0.5279,18539285.33,2024-09-01,Disbursed,ML Scorecard v2,2024-12-31,12.8,0,6391957.28,4662829.08,Verified - Positive,4.0,0,0,0,0.8865473941340234,0.8228367401343636,5666773.07,2.2812801077986347
1000296,2000296,TL,26731109.27,20.56,12,DST,0,151,14900358.3,161420548.25,19,36,36,0.5277777777777778,2,2,36,0.0,0,1,0,CRIF Highmark,850.0,CIBIL V3.0,15,6,2,1,12065812.43,27051096.15,86.53,2,5,0,0,0,226,0,0,0,2024-05-16,2024-12-31,0,0,0,0,1,0.13333333333333333,0.3333333333333333,5.0,569921.95,272090.77,857980.11,138991.88,1478325.11,1,2,1,4,1,143621.37,1.22,176,0,0,0,False,2024-01-01,2024-12-31,HDFC Bank,Current,2024-12-31,0.5225823992215074,0.2520018223547979,1.505434402026453,1,0,3000296,5849674.14,Self Employed Professional,Patla-Bala,Government PSU,8,6,Vehicle Purchase,15319299.34,12,0.4653,226821.11,1,0.0,0.5498,17844769.29,2023-12-03,Disbursed,ML Scorecard v2,2024-12-31,-13.59,0,5054856.12,6089267.92,Verified with Discrepancy,4.0,0,0,0,1.1572385051386982,1.0409584832019378,5849674.14,2.6188295233826477
1000298,2000298,EL,1994390.69,8.43,48,DST,0,92,196369.84,3583749.58,20,36,36,0.5555555555555556,33,3,36,0.0,0,1,0,CIBIL TransUnion,512.0,CIBIL V3.0,15,2,1,0,12858324.57,1055278.33,99.020018,2,10,1,90,0,123,0,0,0,2024-11-26,2024-12-31,0,1,0,0,1,0.06666666666666667,0.6666666666666666,1.0,520907.51,375330.7,1294725.67,66337.9,5235272.27,2,0,1,2,3,198329.36,6.92,12,0,1,0,True,2024-01-01,2024-12-31,Yes Bank,Current,2024-12-31,0.2794676736374947,0.3807381467777264,2.4855193007296053,1,0,3000298,6847574.79,Self Employed Professional,Basu Group,CAT-C SME,10,3,Medical Emergency,1343580.34,24,0.4948,282348.33,0,0.0,0.7369,1524830.53,2021-09-05,Credit Declined,ML Scorecard v2,2024-12-31,0.12,0,6855891.99,6886706.65,Verified - Positive,4.0,0,0,0,0.9987868537001267,1.005714703555651,6847574.79,0.1962125834627065
1000300,2000300,LAP,18742179.93,23.04,120,Digital - Web,0,89,1202255.94,20839102.96,10,36,36,0.2777777777777778,89,61,31,0.0,5,1,1,CRIF Highmark,779.0,Equifax v5,11,5,7,1,3034743.86,12618557.1,36.8,7,12,30,0,0,40,0,0,0,2024-01-06,2024-12-31,0,0,0,1,0,0.6363636363636364,1.0909090909090908,5.0,1177260.9,667847.17,2061702.25,198009.96,6415488.04,2,3,1,0,3,173770.44,4.0,103,0,0,0,False,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.4327109904015328,0.14760571764508615,1.7512704702925241,1,0,3000300,10279974.54,Business - Proprietorship,"Chhabra, Cherian and Lala",CAT-A Listed,2,12,Travel,9539775.81,60,0.5477,469195.17,0,0.0,0.8392,12483633.41,2020-10-19,Disbursed,Hybrid Model v1,2024-12-31,18.55,1,12186954.43,9440720.53,Verified - Positive,3.0,0,0,0,0.8435228505240254,0.918360302670555,10279974.54,0.9279960541614339
1000301,2000301,EL,32494095.26,10.37,240,Digital - Web,0,89,964745.85,12541696.05,18,36,36,0.5,60,30,36,0.0,0,1,1,Experian,773.0,Equifax v5,12,8,2,2,15406741.96,13783355.07,4.82,2,4,30,180,2,173,0,0,0,2024-03-16,2024-12-31,0,1,0,0,1,0.16666666666666666,0.3333333333333333,5.0,1215575.53,739416.18,2516839.85,227459.18,7903903.56,2,2,1,2,2,314730.01,39.01,18,0,0,0,True,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.39171514911952854,0.25891440081884504,2.070492361753942,1,0,3000301,12608864.43,Business - Pvt Ltd,Khare-Morar,Government PSU,22,0,Marriage,15315841.47,12,0.5522,580217.91,1,0.0,0.5002,17481941.79,2024-02-25,Disbursed,Manual,2024-12-31,-11.55,0,11153137.67,13221879.72,Verified - Positive,4.0,0,0,0,1.1305217242960832,1.048617803244951,12608864.43,1.214688408700735
1000305,2000305,PL,44239144.68,15.64,120,Aggregator,1,211,5849354.8,141115684.54999998,21,36,36,0.5833333333333334,151,90,36,0.0,0,1,1,Equifax,786.0,Experian v4,9,2,7,2,11547148.29,10966890.48,59.54,7,6,3,120,1,201,0,0,0,2024-05-01,2024-12-31,0,1,0,1,1,0.7777777777777778,0.6666666666666666,5.0,421965.39,250277.47,412499.43,7956.7,4597386.98,0,1,1,3,3,179793.36,35.06,52,0,0,0,True,2024-01-01,2024-12-31,HDFC Bank,Current,2024-12-31,0.4068767820033771,0.42608556118784996,0.9775669753389016,1,0,3000305,5869105.67,Contract,Biswas-Kurian,CAT-D Unrated,26,5,Home Construction,8107564.09,36,0.573,280249.8,0,0.0,0.7252,13013983.88,2021-06-22,Credit Declined,Rule Engine v3,2024-12-31,9.46,0,6424197.34,5056277.0,Verified with Discrepancy,4.0,0,0,0,0.9135936147939067,0.8615072353945197,5869105.67,1.3813968508766004
1000306,2000306,PL,22619242.22,20.69,12,Digital - Mobile App,0,119,8411196.6,60981175.349999994,11,36,36,0.3055555555555556,31,31,36,0.0,0,1,1,CRIF Highmark,850.0,CIBIL V2.0,1,6,2,1,6715554.86,18265365.18,10.96,3,12,0,0,2,196,1,0,0,2024-07-16,2024-12-31,0,0,1,1,1,2.0,12.0,5.0,1252263.38,1290311.06,2802798.96,31323.44,9433749.1,0,1,1,1,2,242455.14,22.45,144,0,0,0,True,2024-01-01,2024-12-31,ICICI Bank,Savings,2024-12-31,-0.03038312914652201,0.19361353519736402,2.2381864747973386,1,0,3000306,14099497.92,Self Employed Non-Professional,"Rai, Suri and Sibal",CAT-D Unrated,1,4,Marriage,19928978.92,120,0.5494,645522.01,0,455670.88,0.5323,36169193.63,2020-07-17,Disbursed,Rule Engine v3,2024-12-31,-22.35,1,10948523.55,13311651.08,Verified - Positive,4.0,0,0,1,1.2877990219968973,0.9441223478686821,14099497.92,1.4134530912431242
1000309,2000309,TL,14940292.32,9.08,120,Digital - Web,0,64,569714.31,8545714.65,18,36,36,0.5,64,32,34,0.0,2,1,1,CIBIL TransUnion,628.0,Experian v4,8,5,4,4,5917908.71,9950344.38,46.16,4,9,0,5,0,46,0,0,0,2024-07-09,2024-12-31,0,0,0,1,0,0.5,1.125,2.0,38809.62,32204.85,62775.1,8618.31,83679.25,0,1,0,2,2,3232.36,28.61,155,1,0,0,False,2024-01-01,2024-12-31,IDFC First,Savings,2024-12-31,0.17018383586337624,0.08328759725037246,1.6175139050575604,1,0,3000309,351473.12,Business - Pvt Ltd,"Atwal, Sachar and Savant",CAT-B MNC,20,13,Business Expansion,11856980.99,48,0.6208,18182.88,0,353383.91,0.8495,13760806.55,2022-04-09,Disbursed,Rule Engine v3,2024-12-31,-20.59,1,279088.7,274869.96,Verification Failed,4.0,1,0,0,1.2593599095914667,0.7820511565720872,351473.12,33.73510039686676
1000310,2000310,LAP,14798017.5,18.42,180,Digital - Web,0,32,485591.0,8497842.5,19,36,36,0.5277777777777778,31,1,36,0.0,0,1,0,CRIF Highmark,785.0,Equifax v5,9,1,1,3,14051741.56,10580612.76,82.93,8,9,0,2,1,118,0,0,0,2024-08-26,2024-12-31,0,0,0,1,1,0.1111111111111111,1.0,5.0,794913.75,524700.06,1812277.17,64651.92,2244846.5,0,1,1,3,3,320217.48,27.24,160,0,0,0,False,2024-01-01,2024-12-31,IDFC First,NRE,2024-12-31,0.33992831297735127,0.4028329865976025,2.2798412657977045,1,0,3000310,9497585.36,Business - Proprietorship,Sahni Group,CAT-C SME,24,10,Home Construction,6195556.38,60,0.5002,395891.02,0,0.0,0.5616,7801744.45,2024-11-04,Disbursed,Rule Engine v3,2024-12-31,-21.02,1,7501429.57,7370082.64,Verified - Positive,3.0,0,0,0,1.266103383544798,0.7759954094268862,9497585.36,0.6523296338133675
1000312,2000312,PL,18613924.19,13.79,36,Aggregator,1,123,3171414.65,36788409.94,13,36,36,0.3611111111111111,123,120,30,0.0,6,1,1,CRIF Highmark,649.0,Experian v4,15,7,4,3,6419597.74,4969773.66,78.98,5,5,0,0,1,82,0,0,0,2024-10-30,2024-12-31,0,0,0,1,1,0.26666666666666666,0.3333333333333333,2.0,38692.410800000005,7127.17,17183.5183,1902.25,23279.14,0,1,1,4,0,3839.11,11.29,66,0,1,0,False,2024-01-01,2024-12-31,Kotak Mahindra,Savings,2024-12-31,0.5258084583320858,0.25542725787833126,0.8142852865739864,1,0,3000312,350905.832,Self Employed Non-Professional,Nori-Khanna,Government PSU,19,6,Top-Up Loan,12304153.52,180,0.6063,6641.27,1,0.0,0.7809,17206126.68,2023-12-19,Rejected,ML Scorecard v2,2024-12-31,-3.24,0,127184.92,144491.54,Verified - Positive,4.0,1,0,0,1.0334961880700952,1.099253658161394,131445.13,33.86048397689268
1000313,2000313,CL,3175804.55,19.91,24,Co-lending Partner,1,92,645982.12,10497209.45,17,36,36,0.4722222222222222,30,30,36,0.0,0,1,1,Experian,746.0,CIBIL V2.0,5,3,0,0,8097006.39,8689243.41,83.25,3,11,10,0,0,201,0,0,0,2024-10-19,2024-12-31,0,0,0,1,1,0.0,2.2,4.0,715462.04,537925.27,2298156.5,157758.19,5031435.56,0,1,1,5,3,273513.08,19.62,186,0,0,0,False,2024-01-01,2024-12-31,HDFC Bank,Savings,2024-12-31,0.24814282250390252,0.3822887374989175,3.2121291857776266,1,0,3000313,10233484.7,Business - Partnership,"Bumb, Deshpande and Savant",CAT-A Listed,33,8,Travel,810237.18,48,0.2524,215244.29,1,0.0,0.8934,1514126.37,2023-03-20,Rejected,Rule Engine v3,2024-12-31,-23.61,1,7817709.17,8296391.81,Verified with Discrepancy,3.0,0,1,0,1.3090132259294571,0.8107103350630895,10233484.7,0.0791751005402881
1000314,2000314,VL,40938420.22,14.41,240,Aggregator,0,93,2085252.84,22937781.24,12,36,36,0.3333333333333333,59,59,36,0.0,0,1,1,CRIF Highmark,869.0,Experian v4,9,5,7,3,19254635.13,11161231.53,65.82,5,7,0,30,0,98,0,0,0,2024-10-18,2024-12-31,0,0,0,1,1,0.7777777777777778,0.7777777777777778,5.0,1628403.6045,1306917.94,1100017.22,186608.28,5354847.83,0,1,1,4,1,361595.34,33.31,167,0,0,0,False,2024-01-01,2024-12-31,HDFC Bank,Savings,2024-12-31,0.2105005477428395,0.21843706795297474,0.6645122590202139,1,0,3000314,14415665.54,Business - Pvt Ltd,"Bora, Bajwa and Sethi",CAT-B MNC,5,9,Business Expansion,9750980.68,48,0.4143,497700.85,0,0.0,0.6517,17411720.84,2022-08-13,Disbursed,ML Scorecard v2,2024-12-31,23.81,1,17848472.11,13923372.63,Verified with Discrepancy,4.0,0,0,0,0.8076694437011953,0.9658501434682981,14415665.54,0.6764155739423461
1000316,2000316,PL,2229527.44,8.79,120,Digital - Web,0,94,111959.8,2854974.9000000004,19,36,36,0.5277777777777778,60,60,36,0.0,0,1,1,Experian,374.0,CIBIL V2.0,15,5,4,1,7968819.0,4284988.24,27.85,2,11,0,1,0,231,0,0,0,2024-08-18,2024-12-31,0,0,0,0,1,0.26666666666666666,0.7333333333333333,1.0,866702.42,653238.42,159673.3,152207.23,6450994.25,0,1,1,1,3,302911.63,20.05,28,0,0,0,True,2024-01-01,2024-12-31,Punjab National,Savings,2024-12-31,0.24629445479106887,0.3494990010527489,0.18423082284690054,1,0,3000316,8869257.06,Business - Partnership,Bora Inc,CAT-D Unrated,33,7,Balance Transfer,1886443.71,60,0.3524,260460.52,0,200508.26,0.6531,3335760.71,2021-09-19,Disbursed,ML Scorecard v2,2024-12-31,22.11,1,10829841.5,8601274.43,Verification Failed,3.0,0,0,0,0.8189646228894486,0.9697852223487138,8869257.06,0.21269467073040274
1000317,2000317,LAP,19466147.74,14.06,84,Referral,1,120,1827206.7,29600748.540000003,18,36,36,0.5,32,31,36,0.0,0,1,1,CRIF Highmark,595.0,Experian v4,9,5,0,3,442560.47,7226721.64,70.04,2,12,0,0,0,12,0,0,0,2024-07-09,2024-12-31,0,0,0,0,0,0.0,1.3333333333333333,1.0,183616.7,110023.94,477715.86,38852.84,660892.74,0,1,1,4,3,74644.9,1.35,73,0,0,1,False,2024-01-01,2024-12-31,Yes Bank,Salary,2024-12-31,0.4007955703375565,0.4065256591584534,2.6017015881453047,1,0,3000317,1926700.52,Self Employed Non-Professional,"Vasa, Narula and Buch",CAT-C SME,28,10,Education,5736709.85,84,0.4214,67659.3,0,33827.91,0.8176,7736013.33,2024-09-08,Rejected,ML Scorecard v2,2024-12-31,-1.34,0,1900795.25,1750219.14,Verified - Positive,4.0,0,0,0,1.0136286483249577,0.9084022772776331,1926700.52,2.9774787469305295
1000318,2000318,PL,28373036.96,17.11,24,Telesales,0,153,8425963.74,95494255.72,11,36,36,0.3055555555555556,1,0,36,0.0,0,1,0,CIBIL TransUnion,695.0,CIBIL V2.0,14,6,2,0,10193792.42,19356757.1,15.28,1,10,0,0,0,98,0,0,0,2024-12-18,2024-12-31,0,0,0,0,1,0.14285714285714285,0.7142857142857143,3.0,371506.25,268260.87,481863.11,12798.28,2518448.55,1,1,0,2,2,131782.08,28.77,107,0,0,0,True,2024-01-01,2024-12-31,Federal Bank,Savings,2024-12-31,0.277910210124325,0.35472372268299657,1.2970524991167711,1,0,3000318,4429141.82,Business - Proprietorship,Batra-Oza,CAT-D Unrated,14,3,Home Construction,14511578.39,24,0.5463,201636.68,0,304502.63,0.7518,25067617.82,2022-05-27,Disbursed,ML Scorecard v2,2024-12-31,10.06,0,4874528.08,4282501.88,Verified with Discrepancy,3.0,0,0,0,0.9086298708940866,0.96689201972765,4429141.82,3.276386031368939
1000319,2000319,TL,19213869.3,15.51,180,Digital - Web,0,89,826973.52,10750655.760000002,11,36,36,0.3055555555555556,2,1,35,0.0,1,1,0,CRIF Highmark,388.0,CIBIL V2.0,3,2,5,0,12435911.92,28502969.52,3.12,1,9,0,0,0,27,0,0,0,2024-09-07,2024-12-31,0,0,0,0,0,1.6666666666666667,3.0,1.0,136848.77,120342.48,51633.08,6046.96,542429.65,0,1,1,2,0,26901.12,25.84,121,0,0,0,True,2024-01-01,2024-12-31,Punjab National,Savings,2024-12-31,0.12061701394904752,0.19657553370775638,0.3773002855633997,0,0,3000319,1878946.55,Self Employed Non-Professional,Ghose and Sons,CAT-B MNC,8,6,Home Purchase,10281302.07,24,0.5433,85069.31,0,32343.04,0.6868,12402258.35,2023-07-21,Rejected,Rule Engine v3,2024-12-31,-23.54,1,1436682.62,2064672.81,Unverified,4.0,0,0,0,1.3078369041591107,1.0988459517382227,1878946.55,5.4718438212092835
1000320,2000320,HL,19850057.94,22.0,48,DST,0,95,2501589.88,48155605.19,23,36,36,0.6388888888888888,31,31,36,0.0,0,1,1,CRIF Highmark,395.0,CIBIL V2.0,3,5,2,3,11610687.15,26660625.0,92.91,4,0,0,0,2,237,0,1,0,2024-01-26,2024-12-31,0,0,0,1,1,0.6666666666666666,0.0,1.0,409519.22,307077.45,345765.8,15870.87,1219395.16,0,3,1,0,0,130661.55,38.39,57,0,0,0,True,2024-01-01,2024-12-31,Federal Bank,Savings,2024-12-31,0.2501513115794662,0.3190608489633283,0.8443212994984705,0,0,3000320,4537149.88,Self Employed Non-Professional,Rastogi LLC,Government PSU,23,13,Balance Transfer,3843327.26,48,0.4593,173659.41,0,0.0,0.6996,4956606.39,2023-09-30,Withdrawn,Rule Engine v3,2024-12-31,-1.59,0,4464785.75,3483148.54,Verified - Positive,4.0,0,0,0,1.0162077497223692,0.7676952783406839,4537149.88,0.8470796340543195
1000321,2000321,TL,14089297.99,15.61,24,Aggregator,1,120,3436166.3,60476526.88,23,36,36,0.6388888888888888,5,1,36,0.0,0,1,0,Equifax,717.0,CIBIL V3.0,6,4,0,0,14918458.57,6376721.79,66.88,1,12,2,2,0,230,0,0,0,2024-07-15,2024-12-31,0,0,0,0,1,0.0,2.0,4.0,198775.93,109489.24,141886.76,21463.22,1338720.81,2,1,1,4,0,51447.81,2.82,92,0,0,0,False,2024-01-01,2024-12-31,SBI,Savings,2024-12-31,0.4491826047550123,0.25882313819384467,0.7138025212609999,1,0,3000321,1981523.05,Self Employed Professional,Sanghvi Ltd,CAT-D Unrated,18,9,Consumer Durables,3222446.76,36,0.4237,69964.28,0,0.0,0.653,4017618.63,2020-08-19,Rejected,ML Scorecard v2,2024-12-31,-17.99,1,1624958.95,1681154.19,Verification Failed,4.0,0,0,0,1.2194296046678594,0.8484151572195943,1981523.05,1.6262474261906767
1000324,2000324,HL,12549564.04,15.03,84,Referral,0,90,969508.52,14057873.540000001,11,36,36,0.3055555555555556,62,0,35,0.0,1,1,0,CRIF Highmark,661.0,CIBIL V3.0,6,7,5,2,13845540.36,22774305.03,33.01,4,0,5,180,1,111,2,0,0,2024-05-15,2024-12-31,0,1,1,1,1,0.8333333333333334,0.0,3.0,823354.31,720198.31,1363409.9,77292.69,4103244.47,0,1,1,1,2,226409.07,16.82,96,0,1,0,True,2024-01-01,2024-12-31,IndusInd Bank,Salary,2024-12-31,0.1252874962177583,0.27498376731640595,1.6559212521763562,1,0,3000324,8910900.06,Business - Partnership,Badal-Varughese,CAT-B MNC,26,10,Vehicle Purchase,12608387.69,120,0.4568,339208.26,1,295500.27,0.7331,22467582.73,2020-01-01,Disbursed,Hybrid Model v1,2024-12-31,22.67,1,10931281.5,9722100.0,Verified with Discrepancy,3.0,0,0,0,0.8151743288286922,1.091034568285799,9206400.33,1.3695241612418563
1000325,2000325,HL,12172710.92,15.56,180,Referral,0,60,525181.71,3151090.26,6,36,36,0.16666666666666666,30,0,36,0.0,0,0,0,Equifax,542.0,Equifax v5,3,3,0,1,3144833.21,1532287.88,32.6,4,4,0,1,0,29,1,0,0,2024-03-20,2024-12-31,0,0,1,1,0,0.0,1.3333333333333333,1.0,588360.95,551570.7,1446832.18,39990.21,1682748.35,0,1,1,3,2,171444.45,20.05,129,0,0,0,True,2024-01-01,2024-12-31,Kotak Mahindra,Current,2024-12-31,0.06253006763960117,0.2913933190161584,2.459089407616192,1,0,3000325,6309824.13,Salaried,Rege Group,CAT-B MNC,6,10,Home Purchase,13981206.17,120,0.2715,142759.77,0,0.0,0.7975,19300412.32,2020-11-19,Rejected,Hybrid Model v1,2024-12-31,19.16,1,7518574.28,6901449.7,Verified with Discrepancy,4.0,0,0,0,0.8392314679638969,1.093762608562594,6309824.13,2.2157838129792693
1000326,2000326,LAP,14324961.88,13.88,36,Branch Walk-in,0,61,1466276.28,21994144.2,15,36,36,0.4166666666666667,60,60,35,0.0,1,1,1,Equifax,894.0,CIBIL V3.0,1,7,0,5,5216676.09,4536391.45,93.32,6,1,2,0,0,112,2,0,0,2024-07-04,2024-12-31,0,0,1,1,1,0.0,1.0,5.0,884037.8,680304.56,564626.24,210793.18,10239333.32,1,1,1,3,3,235671.76,15.46,21,0,0,0,True,2024-01-01,2024-12-31,Axis Bank,NRE,2024-12-31,0.2304576116541623,0.2665856143255413,0.6386901555566967,1,0,3000326,12974504.43,Salaried,Sama-Char,CAT-C SME,24,3,Balance Transfer,13318954.14,60,0.5088,550118.99,0,0.0,0.7923,23328577.91,2020-11-15,Disbursed,Hybrid Model v1,2024-12-31,1.65,0,13188248.74,13666770.04,Verified - Positive,4.0,0,0,0,0.9837928208502988,1.0533558421236748,12974504.43,1.0265481978027273
1000328,2000328,TL,30456359.76,23.06,60,Aggregator,0,90,3438517.44,50718132.24,18,36,36,0.5,60,60,36,0.0,0,1,1,CIBIL TransUnion,610.0,CIBIL V2.0,8,7,0,0,3347699.27,3418988.84,5.47,3,9,0,0,0,211,0,0,0,2024-01-12,2024-12-31,0,0,0,1,1,0.0,1.125,2.0,653937.4,610072.14,1188980.93,169782.32,4249874.06,0,2,1,0,1,92445.76,24.36,28,0,0,0,False,2024-01-01,2024-12-31,ICICI Bank,Salary,2024-12-31,0.06707868367828482,0.1413679046342968,1.8181876889133424,0,0,3000328,8148894.48,Business - Pvt Ltd,Raj and Sons,Government PSU,16,8,Medical Emergency,17579929.68,240,0.6452,438138.89,1,0.0,0.7026,26545264.47,2022-10-09,Disbursed,ML Scorecard v2,2024-12-31,13.15,0,9220679.29,8899020.82,Verified with Discrepancy,4.0,1,0,0,0.8837629228507742,1.092052528332653,8148894.48,2.1573392222892056
1000329,2000329,ML,41233109.99,14.05,24,DST,1,94,7922778.36,243625434.57,18,36,36,0.5,91,61,36,0.0,0,1,1,Equifax,505.0,CIBIL V3.0,13,0,7,4,17907140.73,8311726.63,10.05,7,7,2,0,0,37,1,0,0,2024-10-25,2024-12-31,0,0,1,1,0,0.5384615384615384,0.5384615384615384,1.0,530652.31,365876.21,1252405.39,10011.37,5856684.15,0,1,1,3,0,93386.9,26.95,111,0,0,0,False,2024-01-01,2024-12-31,IndusInd Bank,Savings,2024-12-31,0.31051612684019037,0.17598510030042078,2.3601242591406035,1,0,3000329,7764473.79,Contract,Shenoy-Kohli,CAT-C SME,32,9,Vehicle Purchase,8965702.69,60,0.5138,332448.89,1,338816.58,0.5273,17070176.66,2024-10-25,Disbursed,ML Scorecard v2,2024-12-31,10.32,0,8565497.46,7080144.21,Verified - Positive,4.0,0,0,0,0.9064825278694321,0.9118640105551827,8103290.37,1.1064274239996166
1000331,2000331,BL,7581471.89,20.13,12,Digital - Web,1,300,7730554.59,171477756.35999998,21,36,36,0.5833333333333334,211,121,36,0.0,0,1,1,CRIF Highmark,699.0,CIBIL V3.0,8,4,2,4,3875236.99,23923606.93,46.51,6,1,0,180,2,35,0,0,0,2024-06-27,2024-12-31,0,1,0,1,0,0.25,0.125,3.0,625350.63,351237.02,531198.73,59304.18,4036719.29,0,1,1,2,2,302479.51,0.9,26,0,0,0,False,2024-01-01,2024-12-31,ICICI Bank,Savings,2024-12-31,0.4383358660724464,0.4836958587536723,0.8494414245652875,1,0,3000331,7306562.77,Self Employed Non-Professional,"Buch, Banerjee and Subramanian",Government PSU,32,0,Medical Emergency,19358118.21,240,0.3516,214082.29,1,458893.86,0.8104,33715827.4,2024-05-10,Rejected,ML Scorecard v2,2024-12-31,-11.37,0,6475553.05,6775618.01,Verified - Positive,4.0,0,0,0,1.1283303084050866,0.9273331692735187,7765456.63,2.4928499549163026
1000332,2000332,TL,45354886.97,14.18,12,Branch Walk-in,0,91,16304507.28,199730214.18,12,36,36,0.3333333333333333,32,31,27,0.0,9,1,1,CIBIL TransUnion,719.0,Equifax v5,9,0,5,2,9876717.98,7116112.13,12.39,6,2,0,0,0,13,0,0,0,2024-10-20,2024-12-31,0,0,0,1,0,0.5555555555555556,0.2222222222222222,4.0,966154.65,353375.73,1010071.44,66979.25,1702515.21,0,1,1,2,2,255333.46,13.71,22,0,1,0,False,2024-01-01,2024-12-31,Punjab National,Salary,2024-12-31,0.6342451697562083,0.2642780428578385,1.0454552384548375,1,0,3000332,8356747.06,Contract,Saxena LLC,CAT-C SME,2,12,Vehicle Purchase,16997044.91,84,0.6073,422921.04,0,0.0,0.7071,30726818.27,2020-04-26,Pending Docs,Rule Engine v3,2024-12-31,-16.76,1,6955913.45,7257234.05,Verified - Positive,4.0,1,0,0,1.201387441070015,0.8684281093940398,8356747.06,2.0339307613314315
1000333,2000333,GL,25415011.29,21.45,240,Digital - Web,0,30,921706.4,4147678.8,5,36,36,0.1388888888888889,1,0,24,0.0,12,0,0,Equifax,553.0,Experian v4,12,7,4,0,13451547.34,18470511.71,80.33,6,0,3,5,0,232,0,1,0,2024-03-20,2024-12-31,0,0,0,1,1,0.3333333333333333,0.0,1.0,828723.88,658520.54,770191.61,108150.94,5069727.11,3,1,1,2,2,348397.3,31.58,166,0,0,0,True,2024-01-01,2024-12-31,Kotak Mahindra,Current,2024-12-31,0.20538003562778953,0.42040214890392685,0.9293706004948235,1,0,3000333,10210433.84,Contract,Chatterjee Group,CAT-D Unrated,13,9,Marriage,4291516.47,60,0.4597,391144.7,0,0.0,0.8497,5799566.69,2023-11-20,Rejected,Rule Engine v3,2024-12-31,28.98,1,13169816.11,8310224.49,Verification Failed,4.0,0,0,0,0.7752905397249317,0.8138953368900141,10210433.84,0.4203069661141842
